Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-05-02,319.2425003051758,295.8607989501953,316.8061520132073,309.372284572518,319.83236229078386,320.6050007663748,314.87935073287395,0.0
2023-05-03,321.12000274658203,296.2377990722656,317.09213566539023,309.764828906384,319.9227796598984,320.43233548495385,315.3470667144399,0.0
2023-05-04,320.3550033569336,296.6053991699219,317.114121540894,310.05999519122906,319.2065371034077,319.230876051755,315.7279926818094,0.0
2023-05-05,318.75750732421875,296.92859924316406,317.0092206394305,310.29965149215883,318.2682824827267,317.86809983040587,316.0404001871745,0.0
2023-05-08,318.93251037597656,297.3370993041992,317.66264219599424,310.79348574398153,320.00306920274426,320.2603121700263,316.322437427662,0.0
2023-05-09,320.010009765625,297.71819946289065,318.33234888993564,311.2993245179197,321.516806126852,322.1572397635884,316.6181165907118,0.0
2023-05-10,321.0975112915039,298.0480996704102,318.6998673075503,311.7049134386872,321.8345300053944,322.3079738433922,316.87879567087435,0.0
2023-05-11,323.3400115966797,298.4343997192383,319.4154392343212,312.2318696059463,323.29009267338324,324.0388321387923,317.1208636436933,0.0
2023-05-12,324.1675109863281,298.92749969482423,320.1692806757388,312.7797292585169,324.67724878099204,325.58079303852725,317.3594131469726,0.0
2023-05-15,324.5025100708008,299.4352996826172,320.70936046502635,313.2602072764147,325.20473439291885,325.89262267622246,317.57768494405866,0.0
2023-05-16,325.7900085449219,300.0056997680664,321.384988029463,313.7908676125611,326.16893927563217,326.843463756133,317.79324077088154,0.0
2023-05-17,326.29500579833984,300.58189971923827,322.0266564330936,314.3152233067982,326.94407141352775,327.5268774476448,318.02574110619815,0.0
2023-05-18,327.5250015258789,301.15859954833985,323.03702739799735,314.97432556771656,328.87439019555234,329.789756007173,318.27879710256315,0.0
2023-05-19,330.58499908447266,301.8636993408203,324.61846757752295,315.84878207626184,332.41361621564783,334.1171834245492,318.57040235731336,0.0
2023-05-22,333.01499938964844,302.5551995849609,325.93975004287216,316.65913026125884,334.599383251133,336.34436232115263,318.9522854840314,0.0
